id;from_id;to_id;distance;lead_time_days;connection_type;max_capacity
e0221447-0bee-496b-8bd7-487d41d31152;e74761f3-dfc3-4582-9dd1-ff58a215b652;ed2731ca-2be5-4771-91eb-a0ce63a0700b;528;2;TRUCK;133
971f652f-5634-4b3c-a1cd-d7ab155730bc;e74761f3-dfc3-4582-9dd1-ff58a215b652;ed24ee84-44b0-4139-92e0-fa053f80354e;435;5;TRUCK;207
4a0ecdc2-e6cc-475b-8fc9-14c8b9e8c69a;e74761f3-dfc3-4582-9dd1-ff58a215b652;d655c428-6fe2-4047-b8c3-482c53b15551;508;2;TRUCK;95
850a7733-fa1e-410f-b02f-86c79d6c9f59;e74761f3-dfc3-4582-9dd1-ff58a215b652;3fc8fd86-11eb-4c07-b63c-0fed4ff6a625;250;7;TRUCK;193
d30daf17-f1b1-4e74-8733-6e174d3467ab;e74761f3-dfc3-4582-9dd1-ff58a215b652;42de99cb-a9b5-4bf7-b81d-fb39fe02293a;196;2;TRUCK;190
95e328e5-6ffc-4fb5-823c-18d432c92885;e74761f3-dfc3-4582-9dd1-ff58a215b652;3519dbac-3990-49a0-b3b7-2f0428d29c19;385;3;TRUCK;76
6c9b9c76-a6bb-4266-890f-51afc05faafb;e74761f3-dfc3-4582-9dd1-ff58a215b652;a0c2fd03-f9f9-4e52-9b8a-07a6f91e61da;213;3;TRUCK;172
e32758fa-5817-4b50-b57c-ec7887819cb5;e74761f3-dfc3-4582-9dd1-ff58a215b652;cc0b1915-cfd6-4f28-a596-1f84e2ee370e;502;5;TRUCK;181
fb4364d1-33b0-46f8-8ac1-f10a2964ef5b;e74761f3-dfc3-4582-9dd1-ff58a215b652;e7273918-b832-4276-979b-28a2d36ef74c;195;2;TRUCK;218
95aa2091-dd52-4f0f-b45d-d7c619b23c23;e74761f3-dfc3-4582-9dd1-ff58a215b652;02eb8fe0-06fb-4210-afd5-871861a76dea;292;4;TRUCK;272
ed5a92fc-dc64-4feb-ae01-3354807b8950;e74761f3-dfc3-4582-9dd1-ff58a215b652;ef3aec28-505b-439a-b365-891887bdcfa1;506;8;TRUCK;55
dc0e1420-65c0-447b-b7d4-546e61eddd1e;e74761f3-dfc3-4582-9dd1-ff58a215b652;3f46e01d-50c8-45f3-942b-fc2c1bf7a7fb;172;5;TRUCK;91
13d3329e-3a59-43d8-8c90-4a4f121ec432;e74761f3-dfc3-4582-9dd1-ff58a215b652;9657c28a-7ed0-4348-8934-58b21178aec9;127;3;TRUCK;112
61d4a3da-c30f-4b23-8296-b4c6b3a5502e;e74761f3-dfc3-4582-9dd1-ff58a215b652;9e6144ad-2d97-4e8d-a52c-72dab1a6b9e9;154;2;TRUCK;153
fe3836d9-c608-48f4-b3c0-5485d36b60c9;e74761f3-dfc3-4582-9dd1-ff58a215b652;f054a743-4313-4829-ad72-1a899f1e9f63;373;5;TRUCK;104
827d7075-0d48-4de7-a5c9-da80df5fa9e2;e74761f3-dfc3-4582-9dd1-ff58a215b652;48c79f6b-b9a2-4f8e-a751-509d113c65a4;404;6;TRUCK;71
d68f0889-60be-428e-8098-b2aee1b77b22;e74761f3-dfc3-4582-9dd1-ff58a215b652;5f589735-0d62-45d3-ac25-61707e811985;280;6;TRUCK;175
f9cac1f6-c085-4c0c-80e2-8ad0ffd4e757;e74761f3-dfc3-4582-9dd1-ff58a215b652;e3458b3b-f3ad-4814-a5f4-2126bf2eaa2f;277;7;TRUCK;187
60bddeb5-cef8-4027-b6c0-cfc077160c76;e74761f3-dfc3-4582-9dd1-ff58a215b652;9e6144ad-2d97-4e8d-a52c-72dab1a6b9e9;624;6;TRUCK;153
14dcf151-014a-4ca4-9e56-f84b54ed1c88;e74761f3-dfc3-4582-9dd1-ff58a215b652;3fc8fd86-11eb-4c07-b63c-0fed4ff6a625;479;2;TRUCK;193
766cabc9-d013-4248-ac67-38ee0df68a65;e74761f3-dfc3-4582-9dd1-ff58a215b652;7b7383ef-13cb-4d84-92c1-ea01dadd652c;332;5;TRUCK;105
c7f6f975-7bbf-464f-8268-271377bc5432;e74761f3-dfc3-4582-9dd1-ff58a215b652;3519dbac-3990-49a0-b3b7-2f0428d29c19;543;6;TRUCK;76
9982f3de-98c3-43bd-a2c8-3b9e50ed5e14;e74761f3-dfc3-4582-9dd1-ff58a215b652;8e20d8b2-5245-43fd-a0a8-a3f56485f53c;590;6;TRUCK;185
51e272bd-4e4f-4e82-b6c4-93016b9dc42d;e74761f3-dfc3-4582-9dd1-ff58a215b652;ed2731ca-2be5-4771-91eb-a0ce63a0700b;429;4;TRUCK;133
94c6d42f-7a96-4cec-acf1-88bd55b7ab53;e74761f3-dfc3-4582-9dd1-ff58a215b652;c3043cdf-2888-4b14-981b-3e9e4bb1ef83;406;7;TRUCK;232
fdb7545d-67ba-484d-8f12-50c8c8215bfb;e74761f3-dfc3-4582-9dd1-ff58a215b652;b40748ac-2b39-40a7-8fdd-21e520ded884;609;6;TRUCK;155
2540be1b-a7dd-4d0d-8518-0d6fd127a630;e74761f3-dfc3-4582-9dd1-ff58a215b652;e3458b3b-f3ad-4814-a5f4-2126bf2eaa2f;118;2;TRUCK;187
30bfceab-b588-4e57-8b3a-ceadc6b6bf60;e74761f3-dfc3-4582-9dd1-ff58a215b652;eb875b73-2888-418b-b18f-fa8fe80ad92b;621;5;TRUCK;114
0944624b-70b4-4722-a120-e1443960edb5;e74761f3-dfc3-4582-9dd1-ff58a215b652;19b67520-761c-4b18-992a-40e08c192e53;206;2;TRUCK;163
4d2b12c8-5e17-4e66-ba25-7c27135c3293;e74761f3-dfc3-4582-9dd1-ff58a215b652;e7273918-b832-4276-979b-28a2d36ef74c;537;4;TRUCK;218
47a14945-63a6-4659-b31e-4e447845b9d7;e74761f3-dfc3-4582-9dd1-ff58a215b652;d9cbe948-e3fc-488e-83dd-97a2c017356e;467;4;TRUCK;172
679756f8-5f7f-423f-b5f4-ef4eb7f06ca0;e74761f3-dfc3-4582-9dd1-ff58a215b652;3f7d9b3a-ed46-400f-9129-9c48273e0c4e;622;6;TRUCK;163
3ff9c97d-59a2-462e-830a-17abc40171c0;e74761f3-dfc3-4582-9dd1-ff58a215b652;c49617c5-3fa9-4d3c-aab2-b721067fb352;685;4;TRUCK;144
98576c3c-c637-4fc8-b149-805bf26802f3;e74761f3-dfc3-4582-9dd1-ff58a215b652;9e6144ad-2d97-4e8d-a52c-72dab1a6b9e9;133;5;TRUCK;153
66055da6-4b0e-4da0-98e5-f913b37426f9;e74761f3-dfc3-4582-9dd1-ff58a215b652;eb875b73-2888-418b-b18f-fa8fe80ad92b;161;4;TRUCK;114
90c4430a-ba09-49bc-a655-e97ea1f14079;e74761f3-dfc3-4582-9dd1-ff58a215b652;eb99df83-2b0d-4dd8-8084-48db44fe9a09;618;2;TRUCK;126
6ae6df7e-4814-4f03-bb97-98058450e42c;e74761f3-dfc3-4582-9dd1-ff58a215b652;91ce5d53-65de-45ce-b14a-00ee9f1b8fff;125;7;TRUCK;143
146fca77-8970-4667-9438-382aad80a2e1;e74761f3-dfc3-4582-9dd1-ff58a215b652;565f5b7f-ef17-41d8-b05a-5e787d5fe0df;160;7;TRUCK;188
d32226c7-6f3d-4d80-ad42-195459e07b94;e74761f3-dfc3-4582-9dd1-ff58a215b652;98464ab6-db62-4a92-837c-5ec1c44e11f6;242;8;TRUCK;123
3b60012b-fb9e-49b0-bc4b-f38550d7ea07;e74761f3-dfc3-4582-9dd1-ff58a215b652;3fc8fd86-11eb-4c07-b63c-0fed4ff6a625;370;8;TRUCK;193
628bd39b-827b-4b9d-abe7-bb1a53438958;e74761f3-dfc3-4582-9dd1-ff58a215b652;58fc3465-b9ef-4f8b-88d4-f93ecb6b1206;236;3;TRUCK;136
259ac62f-45ee-4530-83a2-cba1e5113922;e74761f3-dfc3-4582-9dd1-ff58a215b652;d46c5c8a-9793-45f7-9b5d-048dfbf0fc16;534;6;TRUCK;193
984b4dc6-8089-45bd-b406-2a5683fc4147;e74761f3-dfc3-4582-9dd1-ff58a215b652;3dcbc1af-f55d-4278-bb8d-190643fd9276;542;8;TRUCK;121
6ee71387-c964-42e2-85ad-b7aa08f56aef;e74761f3-dfc3-4582-9dd1-ff58a215b652;e417c5d8-cafd-449a-93a7-20223ea247fb;479;5;TRUCK;157
742d8efd-9b86-4c8d-bc99-09ba751c4430;e74761f3-dfc3-4582-9dd1-ff58a215b652;84e84a8b-6454-4d40-8934-f404a58fb9da;600;8;TRUCK;175
a50261a8-b56d-4102-a162-e6f7b4abe5d3;e74761f3-dfc3-4582-9dd1-ff58a215b652;98922f02-77ba-4e50-9896-956f12ec199a;249;8;TRUCK;147
4f30d87f-0253-4a05-96f2-a7a3b7cea6c6;e74761f3-dfc3-4582-9dd1-ff58a215b652;3fc8fd86-11eb-4c07-b63c-0fed4ff6a625;220;6;TRUCK;193
3f7f05e7-8a52-4052-a2f7-5c0abd269abf;e74761f3-dfc3-4582-9dd1-ff58a215b652;c3043cdf-2888-4b14-981b-3e9e4bb1ef83;634;2;TRUCK;232
137f10d3-4a2d-44e6-a605-a865a7c85273;e74761f3-dfc3-4582-9dd1-ff58a215b652;48c79f6b-b9a2-4f8e-a751-509d113c65a4;153;8;TRUCK;71
f944c769-051c-466e-a95b-91c4fca8e003;e74761f3-dfc3-4582-9dd1-ff58a215b652;4ae82df2-d325-4f8f-b2cf-8863264c72ee;429;5;TRUCK;164
06976b56-9848-4451-a712-c8431de598cd;e74761f3-dfc3-4582-9dd1-ff58a215b652;e33c3574-5ee7-4ee2-aa38-ad1f388e825d;631;5;TRUCK;168
c2b17507-652c-449a-bcee-23801707a2fe;e74761f3-dfc3-4582-9dd1-ff58a215b652;3dcbc1af-f55d-4278-bb8d-190643fd9276;596;2;TRUCK;121
ca7e6b20-006d-4f5d-b1c9-64545c90be88;e74761f3-dfc3-4582-9dd1-ff58a215b652;f2ac258e-df9e-4d3b-9aaf-fb64ed8bed88;607;6;TRUCK;146
4e74b3ae-ce72-466d-b79c-2849bacb64ad;e74761f3-dfc3-4582-9dd1-ff58a215b652;c16cb76a-35e7-43ae-b6ba-afed67477f91;317;2;TRUCK;94
681efbca-deda-451c-afe3-79a3b117c3f5;e74761f3-dfc3-4582-9dd1-ff58a215b652;c81a5338-8687-4d00-be5b-dea2b78a423e;670;4;TRUCK;98
ee4c7c4f-760e-46e2-8700-b6b7ac469c4d;e74761f3-dfc3-4582-9dd1-ff58a215b652;eb98047e-9f32-4af7-b140-60b685ad7dde;540;4;TRUCK;151
53ebbee7-f584-4a00-84af-599063607de9;e74761f3-dfc3-4582-9dd1-ff58a215b652;e33c3574-5ee7-4ee2-aa38-ad1f388e825d;403;2;TRUCK;168
73efa935-97a7-4180-bfef-f107ac557026;e74761f3-dfc3-4582-9dd1-ff58a215b652;ed2731ca-2be5-4771-91eb-a0ce63a0700b;278;7;TRUCK;133
ed9be984-4930-4972-891d-c3411ccbfdc1;e74761f3-dfc3-4582-9dd1-ff58a215b652;b654ae37-fd12-4cc0-9955-aef94556b762;138;7;TRUCK;125
8e2ecd9d-0b73-4211-990b-7313e5e159be;e74761f3-dfc3-4582-9dd1-ff58a215b652;48c79f6b-b9a2-4f8e-a751-509d113c65a4;493;2;TRUCK;71
32d8268e-06ea-4a4a-94ed-243a0dc3ccd7;e74761f3-dfc3-4582-9dd1-ff58a215b652;0e6a9261-9208-4090-b6c4-df3b333ec973;162;3;TRUCK;165
94f5a172-bf02-470e-9804-927d4c9ad05d;e74761f3-dfc3-4582-9dd1-ff58a215b652;c0ad4af4-4f97-495d-8af9-7ca57d5e0033;415;6;TRUCK;131
6fe86aff-54f5-4abe-819f-066dee0ab927;e74761f3-dfc3-4582-9dd1-ff58a215b652;d594be04-9d68-470e-ab48-e96cf0559946;111;7;TRUCK;175
9285bed0-668e-4eac-a7ff-5c0a2c5654f2;e74761f3-dfc3-4582-9dd1-ff58a215b652;f7187023-5a6b-4b04-b2b5-1ae2049fb5e9;555;5;TRUCK;134
4ea0e5d9-627b-49df-aa4c-f1ede2a10d76;e74761f3-dfc3-4582-9dd1-ff58a215b652;3519dbac-3990-49a0-b3b7-2f0428d29c19;423;8;TRUCK;76
14456306-b7b1-40a8-8e42-37b84af2887a;e74761f3-dfc3-4582-9dd1-ff58a215b652;e406776e-0c5d-41e4-ae91-db167251e550;150;8;TRUCK;126
0ee66a3e-641d-464e-8693-4c58f9c8c1d6;e74761f3-dfc3-4582-9dd1-ff58a215b652;f054a743-4313-4829-ad72-1a899f1e9f63;416;3;TRUCK;104
ef5b9e6f-dcd5-4b50-81d6-50447bce6974;e74761f3-dfc3-4582-9dd1-ff58a215b652;35cf23d0-4394-4378-be6e-b97e628b0f73;533;8;TRUCK;120
09edbfec-36b2-4b07-9dfe-c7baef0849d0;e74761f3-dfc3-4582-9dd1-ff58a215b652;c30f70f9-57b8-4657-b74a-c9b18a85f225;215;8;TRUCK;174
a81aa82b-9d2a-4bf4-bc97-f736a67ddf80;e74761f3-dfc3-4582-9dd1-ff58a215b652;38d32843-522b-4041-bd21-58046747e181;310;5;TRUCK;119
27206dd7-29db-4662-8181-4d02f6612644;e74761f3-dfc3-4582-9dd1-ff58a215b652;545cad2a-023d-4285-8575-d6e406fa1d26;308;4;TRUCK;177
1a3ad123-7595-4ec6-b34b-8f15650652bf;e74761f3-dfc3-4582-9dd1-ff58a215b652;b0f91a77-a735-47e2-a45f-9cd94b8a4a00;239;5;TRUCK;153
cf7923d8-8c67-4e01-9be8-32c138e3e74d;e74761f3-dfc3-4582-9dd1-ff58a215b652;413c7009-210c-48f3-9713-13689a2cbf31;200;7;TRUCK;191
8776d202-1de4-40b2-af7a-7d13f078cd31;e74761f3-dfc3-4582-9dd1-ff58a215b652;d30dd59c-7d56-4bfd-a260-02fd96359c84;692;6;TRUCK;131
eef4f2f7-5e26-40cb-887a-1c792d06328a;e74761f3-dfc3-4582-9dd1-ff58a215b652;9e6144ad-2d97-4e8d-a52c-72dab1a6b9e9;293;5;TRUCK;153
ac3d32db-efec-4cea-982a-dfd431405a06;e74761f3-dfc3-4582-9dd1-ff58a215b652;5f589735-0d62-45d3-ac25-61707e811985;579;3;TRUCK;175
47c92190-6a81-4e65-8d00-69ea7d9e1c4d;e74761f3-dfc3-4582-9dd1-ff58a215b652;413c7009-210c-48f3-9713-13689a2cbf31;492;6;TRUCK;191
112bcc9f-eab0-4f75-9f56-2b4a917d2531;e74761f3-dfc3-4582-9dd1-ff58a215b652;9e6144ad-2d97-4e8d-a52c-72dab1a6b9e9;382;8;TRUCK;153
9acd0ac9-91f8-4fa6-b112-cef1e7825cdd;e74761f3-dfc3-4582-9dd1-ff58a215b652;9657c28a-7ed0-4348-8934-58b21178aec9;504;8;TRUCK;112
0d1f0c8f-4ab6-4618-8891-c39675e22e9f;e74761f3-dfc3-4582-9dd1-ff58a215b652;e7273918-b832-4276-979b-28a2d36ef74c;555;6;TRUCK;218
2d5a94db-1697-42d5-a022-ea61637f552d;e74761f3-dfc3-4582-9dd1-ff58a215b652;5d6e16f3-253a-4236-b2cf-1daaba859859;311;7;TRUCK;133
0bf6c86a-bfaf-4604-9305-a2462f075f46;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;e8f1fafb-2104-4328-bf90-f6976a5bdfee;509;7;TRUCK;115
0f4b130f-2471-42fe-81f9-62010abed1d5;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;7991c36b-46f8-415a-add7-7e5d72c42c0d;698;3;TRUCK;145
21512929-05c1-4b67-ba0c-6497af2d3151;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;fcc2d0db-13c4-4873-a51f-be82a20400ec;149;7;TRUCK;128
75c541ed-970c-48d4-a47f-57205d5cca47;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;afe51ae1-7537-4636-9f6d-f6c313a5c448;549;3;TRUCK;106
6801aee4-5474-41e7-b0c7-153793ee3f3f;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;fdb185d0-df44-4fab-9e03-54f8362f5bee;247;6;TRUCK;163
8a8372ad-7a97-46e7-8a11-f3f2a9341ce7;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;eb048a6f-0a07-45c3-b50b-01c10b80f4d3;517;7;TRUCK;86
eacc007b-2f05-4e44-b890-a94cf11530c3;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;abad8c03-3416-4f69-87db-496aac9060cf;606;3;TRUCK;145
e638973d-f191-476e-b9ef-34c26b5d03ed;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;d3615f3a-9991-4e86-ae74-9d6a5fc2baeb;187;4;TRUCK;107
1310cefd-f52b-4c45-942e-6c7e5fa8ef16;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;57da5521-cc72-4ae6-b2a7-401e8a28b027;517;3;TRUCK;84
2f2006b5-5e08-44d2-adbb-ede425c13e43;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;1033c7f2-ead6-4aaf-ad1c-ef99a471f5a8;531;6;TRUCK;99
de798d72-a289-4ad6-8341-058d08c59699;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;29db91f9-a6cc-4e81-81a2-b3c973fe5396;388;5;TRUCK;123
f20066e1-b824-409a-9791-f43f9a7b435d;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;b90bd28b-8c10-4971-a892-c39398b8693f;101;5;TRUCK;160
d7beb504-e749-4f7a-aeb2-a43835d2f2cd;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;a21b4d45-ab90-4232-959e-0ea6aad75cd5;513;7;TRUCK;126
ff869c94-a365-470b-b5f4-e5631f65a694;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;29db91f9-a6cc-4e81-81a2-b3c973fe5396;399;7;TRUCK;123
2c37a071-420c-436f-adc1-21f85199ed1d;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;ac23ab7f-b946-49ea-aab5-a6a3b6f8aa19;561;4;TRUCK;90
489daac9-eea6-431a-8cc7-6a048230ac75;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;b90bd28b-8c10-4971-a892-c39398b8693f;325;4;TRUCK;160
07ccc63c-c196-4b57-8555-1378481cc372;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;22f9cec4-232c-44d1-b250-ff977238ae42;592;7;TRUCK;125
ae5e2234-984e-47d5-a07f-ce9de9f2ea2a;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;fcc2d0db-13c4-4873-a51f-be82a20400ec;235;6;TRUCK;128
203d6c30-73fc-4b6e-8836-fa17409994db;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;59e66009-e57b-45cb-99fb-c6eff6313f40;530;3;TRUCK;116
fad8f1c1-cdec-41df-8a0f-eecdcb8d1829;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;59e66009-e57b-45cb-99fb-c6eff6313f40;378;7;TRUCK;116
4603d3c9-7443-4508-8e29-33268ac2f5d5;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;3f959d84-89f2-4efa-b31f-1e20e8d1e385;504;5;TRUCK;148
f70533d3-d6ed-4a46-81c6-c5f140b29496;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;a21b4d45-ab90-4232-959e-0ea6aad75cd5;325;5;TRUCK;126
9618b769-902a-45bd-9a82-d746cd0ca1f9;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;afe51ae1-7537-4636-9f6d-f6c313a5c448;471;8;TRUCK;106
6c49510f-a75e-41b2-9ed1-66e1b5f5639f;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;b90bd28b-8c10-4971-a892-c39398b8693f;567;5;TRUCK;160
2db72ff3-9c93-4de1-b4c6-94955c4bdcd9;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;f8ca61b4-e72e-408d-8928-036fe6233c96;526;8;TRUCK;199
3a9219ca-305c-42a3-b79b-556cfdbf1f68;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;3f959d84-89f2-4efa-b31f-1e20e8d1e385;606;7;TRUCK;148
3fc31671-8643-40ad-861b-1fb97c0b9d30;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;d15a6264-8f41-4211-a6b9-08826870802b;514;3;TRUCK;157
d1ecb069-91d4-446c-a46c-5fbd7eea871e;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;f8ca61b4-e72e-408d-8928-036fe6233c96;191;2;TRUCK;199
5a60b350-a746-48d0-a5b4-79ec9da8a11e;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;d3615f3a-9991-4e86-ae74-9d6a5fc2baeb;498;3;TRUCK;107
18117be9-0e11-40f3-b328-b1378e3d0972;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;7991c36b-46f8-415a-add7-7e5d72c42c0d;261;4;TRUCK;145
57988c75-3906-49a9-8530-44bde829b01c;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;e35ecc84-0c91-4a15-8667-3fcee2dbbf0e;412;5;TRUCK;156
a63942d2-2c1e-49a6-b864-f3aa6b9ed755;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;e8f1fafb-2104-4328-bf90-f6976a5bdfee;177;5;TRUCK;115
23b56943-c889-4f1f-b76e-be458902a02c;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;29db91f9-a6cc-4e81-81a2-b3c973fe5396;312;5;TRUCK;123
28080cc0-87fb-4133-aff4-baf955397bc0;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;57da5521-cc72-4ae6-b2a7-401e8a28b027;342;7;TRUCK;84
2926f11d-1f2b-4c77-ad82-fb2632ef9f1c;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;22f9cec4-232c-44d1-b250-ff977238ae42;437;7;TRUCK;125
18903308-84a5-4ce3-9965-b213ca411c60;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;eb048a6f-0a07-45c3-b50b-01c10b80f4d3;654;5;TRUCK;86
c6f17cf3-4e0e-4683-adbb-fc564d90caf6;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;83609224-fce6-403f-b289-20e9b2ba2665;590;4;TRUCK;187
5441aa04-3b15-44cc-a4e1-fddfed01c626;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;afe51ae1-7537-4636-9f6d-f6c313a5c448;510;2;TRUCK;106
946c431d-9870-478d-ae33-9c9dba3cd598;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;83609224-fce6-403f-b289-20e9b2ba2665;440;6;TRUCK;187
1dcd21cf-b0ab-4e9f-b031-ff5105db38dc;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;e8f1fafb-2104-4328-bf90-f6976a5bdfee;587;7;TRUCK;115
8e98437a-cf9b-40dd-b9c6-8c1349a926d5;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;57da5521-cc72-4ae6-b2a7-401e8a28b027;353;2;TRUCK;84
32065801-1056-4a93-b82f-ca232ce3e762;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;ac23ab7f-b946-49ea-aab5-a6a3b6f8aa19;547;5;TRUCK;90
4f17cca6-c470-400a-b532-7db9288e300d;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;1033c7f2-ead6-4aaf-ad1c-ef99a471f5a8;454;8;TRUCK;99
85d5b608-4941-4022-a7c7-0ffcdad1e2c1;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;e8f1fafb-2104-4328-bf90-f6976a5bdfee;657;8;TRUCK;115
590be6bf-08d0-48ee-99c6-a2b0fa79ae57;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;fdb185d0-df44-4fab-9e03-54f8362f5bee;285;2;TRUCK;163
51591531-ebf9-4f2f-a605-31ef73b7bdc7;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;c95db114-6c06-466b-995e-52f1a3798487;661;6;TRUCK;248
84a508a0-46ea-471b-91c7-26181df039d9;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;91bc9236-d045-441c-9b53-ca272b47a303;484;7;TRUCK;101
06db0af1-ce05-4c46-8dea-1e10b213357b;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;57da5521-cc72-4ae6-b2a7-401e8a28b027;153;5;TRUCK;84
b3ca4a10-16de-4437-853d-7d0ac52a6390;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;22f9cec4-232c-44d1-b250-ff977238ae42;621;6;TRUCK;125
2f5d23b7-1d95-4148-8b38-8fcfd101b3d0;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;3f959d84-89f2-4efa-b31f-1e20e8d1e385;383;8;TRUCK;148
5b7db173-ec82-46be-882f-7ea83a0f6439;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;fcc2d0db-13c4-4873-a51f-be82a20400ec;582;8;TRUCK;128
2c35862a-fbcb-4360-a751-5e56b7e0fdf5;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;59e66009-e57b-45cb-99fb-c6eff6313f40;508;8;TRUCK;116
dd96b5ee-9be4-4cd1-8a52-441d22171264;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;00bf2d7a-687c-40b9-a921-dbd120f07e65;237;3;TRUCK;87
791340b0-5bc5-4f91-a3b3-de34294e0a43;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;a21b4d45-ab90-4232-959e-0ea6aad75cd5;644;3;TRUCK;126
74f92596-ac1b-4391-8dfe-f963cf8f9266;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;fdb185d0-df44-4fab-9e03-54f8362f5bee;524;7;TRUCK;163
dce5e2d3-0553-42c7-8611-b652a6f68f61;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;9d473ff6-0878-4597-af10-0063aadd0d60;314;6;TRUCK;131
2742389d-3062-433d-b6ad-3ca16d5f5491;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;774f9a2c-e904-40f7-9598-0084c1401799;325;5;TRUCK;139
cbcb96e6-6ddc-43d4-8869-29e171890e68;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;f8ca61b4-e72e-408d-8928-036fe6233c96;501;6;TRUCK;199
e97c7808-8526-44ad-8e32-4500c4932aac;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;7991c36b-46f8-415a-add7-7e5d72c42c0d;181;5;TRUCK;145
10c4c9cc-898d-46cc-b641-4a135b7917c3;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;09872b65-5e93-44da-838f-ce7003603e59;167;5;TRUCK;187
3bda3a48-9ac8-4cab-9689-3ef834caaae2;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;57da5521-cc72-4ae6-b2a7-401e8a28b027;276;8;TRUCK;84
af6f24d8-7f88-42b7-ba86-db31e56490ef;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;bec9815c-5fc5-4c0b-af77-697867423948;265;7;TRUCK;110
24c1b4cc-66b5-42c9-9600-e3499651a9da;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;56f1334a-1c69-4ef5-9782-6df1b54f094f;140;7;TRUCK;110
f8a9e623-0075-41a1-a47a-09c93e721fd5;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;91bc9236-d045-441c-9b53-ca272b47a303;266;6;TRUCK;101
3ed3b412-f64e-451c-800e-f81d28186796;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;b90bd28b-8c10-4971-a892-c39398b8693f;277;8;TRUCK;160
b1fca2fc-d9fa-4145-9731-b14f1dc03535;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;afe51ae1-7537-4636-9f6d-f6c313a5c448;482;7;TRUCK;106
a1113c61-6458-4f75-8a2f-6095f038b91d;af126fd3-5e38-4495-b5b5-61a3cc52a8e4;d3615f3a-9991-4e86-ae74-9d6a5fc2baeb;257;4;TRUCK;107
